basename,deepest_name,names
294_20210814024229_12362,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
157_20200714025254_23567,Diptera,"['Insecta', 'Animalia', 'Diptera']"
150_20200709023602_26686,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
111_20200614030937_37292,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
290_20210805023125_18447,Diptera,"['Insecta', 'Animalia', 'Diptera']"
110_20200718001111_37388,Formicidae,"['Hymenoptera', 'Insecta', 'Animalia', 'Formicidae']"
153_20200621021952_38901,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
246_20210901224843_39558,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
192_20200724112811_1597_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200712185739_431_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
157_20200626014649_38182,Chrysoteuchia culmella,"['Insecta', 'Animalia', 'Crambidae', 'Chrysoteuchia', 'Lepidoptera', 'Chrysoteuchia culmella']"
196_20200809015538_21717,Leptoceridae,"['Insecta', 'Animalia', 'Trichoptera', 'Leptoceridae']"
196_20200811013033_1269,Insecta,"['Insecta', 'Animalia']"
124_20200804102711_41479,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
174_20200725065917_38687,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
110_20200718001111_37404,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200712185739_411_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200725054003_5251_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
174_20200719132241_16772,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200719135352_32542,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200714210351_1095,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
174_20200718013418_2446,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
108_20200801025051_8444,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
287_20210726005314_12821,Parasitica indet.,"['Hymenoptera', 'Insecta', 'Animalia', 'Parasitica indet.']"
192_20200806100621_3198_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
150_20200718020234_3157,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
192_20200725054003_5249_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
126_20200810000545_5722_t,Insecta,"['Insecta', 'Animalia']"
126_20200821000342_29920,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
250_20210731235413_38325,Limoniidae,"['Insecta', 'Animalia', 'Diptera', 'Limoniidae']"
112_20200617003854_2672_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200808001011_20544,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200712115551_25811,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
153_20200607033220_34148,Trichoptera,"['Insecta', 'Animalia', 'Trichoptera']"
196_20200807032528_27299,Insecta,"['Insecta', 'Animalia']"
126_20200813003101_26243,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
112_20200616025701_33948,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
170_20200728050017_26513,Auchenorrhyncha indet.,"['Insecta', 'Animalia', 'Hemiptera', 'Auchenorrhyncha indet.']"
174_20200724031729_9698,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
294_20210816052732_18890,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
149_20200729000834_22558,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200810000545_5669_t,Leptoceridae,"['Insecta', 'Animalia', 'Trichoptera', 'Leptoceridae']"
192_20200721171515_16216,Insecta,"['Insecta', 'Animalia']"
174_20200725154548_13830,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
149_20200708034742_2372_t,Limoniidae,"['Insecta', 'Animalia', 'Diptera', 'Limoniidae']"
294_20210810014943_27190,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
253_20210723051022_8677,Tortricidae,"['Insecta', 'Animalia', 'Tortricidae', 'Lepidoptera']"
192_20200712222206_5540,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
294_20210804233533_3477_t,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
192_20200725054003_5415_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
294_20210816050807_41688,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
280_20210814234412_30441,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
126_20200809010911_35504,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
290_20210910224631_30551,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
108_20200809001810_29723,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200809010911_35404,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
111_20200617000955_39175,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
196_20200816013928_5931,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
174_20200716000732_31980,Leptoceridae,"['Insecta', 'Animalia', 'Trichoptera', 'Leptoceridae']"
126_20200809024112_20985,Agapeta hamana,"['Insecta', 'Animalia', 'Tortricidae', 'Lepidoptera', 'Agapeta', 'Agapeta hamana']"
149_20200630225347_41211,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
178_20200618003626_8857,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
157_20200625015113_13148,Pyrausta,"['Pyrausta', 'Insecta', 'Animalia', 'Crambidae', 'Lepidoptera']"
192_20200722090027_28256,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200712222206_5599,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
196_20200810232553_1724,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
246_20210822055113_3125_t,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
220_20210916051106_21391,Araneae,"['Animalia', 'Araneae', 'Arachnida']"
192_20200722090027_28286,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
290_20210911015521_2618,Hymenoptera,"['Hymenoptera', 'Insecta', 'Animalia']"
290_20210725064205_11579,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
150_20200630011108_15617,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
246_20210822043130_39074,Hemiptera,"['Insecta', 'Animalia', 'Hemiptera']"
261_20210908013425_22450,Psychodidae,"['Psychodidae', 'Insecta', 'Animalia', 'Diptera']"
196_20200809024853_32248,Insecta,"['Insecta', 'Animalia']"
213_20210725054252_2412_t,Auchenorrhyncha indet.,"['Insecta', 'Animalia', 'Hemiptera', 'Auchenorrhyncha indet.']"
174_20200713114711_4512_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
149_20200729000834_22524,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200725054003_5407_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
126_20200816012805_27819,Corixidae,"['Insecta', 'Animalia', 'Hemiptera', 'Corixidae']"
263_20210908015618_19572,Diptera,"['Insecta', 'Animalia', 'Diptera']"
192_20200722090027_28185,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200725054003_5561_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
253_20210812004404_26601,Gastropoda,"['Animalia', 'Gastropoda']"
192_20200721201113_40934,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
175_20200808003515_29298,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
291_20210726022805_14242,Tortricidae,"['Insecta', 'Animalia', 'Tortricidae', 'Lepidoptera']"
148_20200618020832_7539,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
273_20210822013823_25049,Miridae,"['Miridae', 'Insecta', 'Animalia', 'Hemiptera']"
174_20200721135340_23749,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
290_20210828184656_26938,Panorpa vulgaris,"['Insecta', 'Animalia', 'Panorpa', 'Mecoptera', 'Panorpidae', 'Panorpa vulgaris']"
192_20200714210351_927,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
112_20200617003854_2587_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
182_20200626053450_3942,Crambidae,"['Insecta', 'Animalia', 'Crambidae', 'Lepidoptera']"
174_20200721135340_23759,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
271_20210917211119_7212,Aphididae,"['Insecta', 'Animalia', 'Hemiptera', 'Aphididae']"
294_20210815045528_33978,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
196_20200809024853_32200,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
113_20200726012238_41287,Diptera,"['Insecta', 'Animalia', 'Diptera']"
198_20200729012755_3852,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200722090027_28536,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
196_20200809015538_21701,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200714210351_1060,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200711235713_20770,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
292_20210830055710_6642,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
213_20210905221738_12259,Diptera,"['Insecta', 'Animalia', 'Diptera']"
174_20200719224924_24725,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
176_20200813031212_1950,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200728031941_6773,Hymenoptera,"['Hymenoptera', 'Insecta', 'Animalia']"
192_20200724194326_17904,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
126_20200821000342_29952,Insecta,"['Insecta', 'Animalia']"
196_20200809024853_32090,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200809024112_21020,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
179_20200603235948_36703,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
196_20200709005830_34366,Diptera,"['Insecta', 'Animalia', 'Diptera']"
294_20210819030313_13093,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
174_20200725065917_38726,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200801024108_18156,Diptera,"['Insecta', 'Animalia', 'Diptera']"
178_20200618011145_14713,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200722090027_28410,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200723161615_6180,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
169_20200622011651_39843,Diptera,"['Insecta', 'Animalia', 'Diptera']"
148_20200801033235_37712,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
174_20200716000732_31971,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
294_20210815045528_33977,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
196_20200813000842_17009,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
182_20200730015415_918_t,Gastropoda,"['Animalia', 'Gastropoda']"
134_20200627235132_42285,Culicidae,"['Insecta', 'Culicidae', 'Animalia', 'Diptera']"
178_20200618011145_14654,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
290_20210726032422_19634,Psychodidae,"['Psychodidae', 'Insecta', 'Animalia', 'Diptera']"
290_20210803225915_27179,Diptera,"['Insecta', 'Animalia', 'Diptera']"
112_20200615004920_5318,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200804225154_4595,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
216_20210801014229_20161,Plutellidae,"['Plutellidae', 'Insecta', 'Animalia', 'Lepidoptera']"
192_20200715232548_25194,Ephemeroptera,"['Ephemeroptera', 'Insecta', 'Animalia']"
196_20200813000842_16998,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
290_20210911022101_3918,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
118_20200616024821_20280,Insecta,"['Insecta', 'Animalia']"
174_20200725065917_38637,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
105_20200718031215_13991,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
192_20200712120837_2684,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
170_20200724043027_37122,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
192_20200722090027_28217,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
294_20210811035958_28941,Diptera,"['Insecta', 'Animalia', 'Diptera']"
288_20210723233559_7796,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
168_20200717232627_29068,Formicidae,"['Hymenoptera', 'Insecta', 'Animalia', 'Formicidae']"
178_20200618011145_14808,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
158_20200623232511_20021,Leptoceridae,"['Insecta', 'Animalia', 'Trichoptera', 'Leptoceridae']"
192_20200804013101_16903,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
294_20210804021321_18920,Tortricidae,"['Insecta', 'Animalia', 'Tortricidae', 'Lepidoptera']"
196_20200811230959_18737,Insecta,"['Insecta', 'Animalia']"
118_20200619013557_5155,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
292_20210830065957_35602,Tipulidae,"['Insecta', 'Animalia', 'Diptera', 'Tipulidae']"
153_20200627034240_12123,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
108_20200810230745_7913,Insecta,"['Insecta', 'Animalia']"
192_20200724194326_17898,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
278_20210804123151_6926,Ichneumonidae,"['Hymenoptera', 'Insecta', 'Ichneumonidae', 'Animalia']"
126_20200730222546_12373,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200725001402_33210,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
178_20200618011145_14971,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
174_20200717221637_21998,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
126_20200809024112_20865,Miridae,"['Miridae', 'Insecta', 'Animalia', 'Hemiptera']"
126_20200806035009_39572,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
272_20210823004012_7321,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
124_20200805094211_42259,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
169_20200625033919_20203,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
172_20200810233045_5077,Trichoptera,"['Insecta', 'Animalia', 'Trichoptera']"
192_20200715002421_21139,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
112_20200617003854_2642_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
196_20200809015538_21894,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
172_20200808014243_35991,Ephemeroptera,"['Ephemeroptera', 'Insecta', 'Animalia']"
192_20200721201113_41063,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
196_20200808030025_17369,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
174_20200716000732_31934,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
192_20200724112811_1771_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
157_20200625031051_2140_t,Crambidae,"['Insecta', 'Animalia', 'Crambidae', 'Lepidoptera']"
192_20200721201113_40942,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
174_20200714001020_32431,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
126_20200802021223_2441_t,Trichoptera,"['Insecta', 'Animalia', 'Trichoptera']"
182_20200706220432_39373,Gastropoda,"['Animalia', 'Gastropoda']"
192_20200711235713_20803,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
292_20210904011705_29294,Auchenorrhyncha indet.,"['Insecta', 'Animalia', 'Hemiptera', 'Auchenorrhyncha indet.']"
168_20200811030834_869_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
141_20200716233636_19432,Formicidae,"['Hymenoptera', 'Insecta', 'Animalia', 'Formicidae']"
108_20200811003418_29874,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
294_20210815024949_5015_t,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
213_20210822033850_29906,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
243_20210727033119_9577,Lepidoptera,"['Insecta', 'Animalia', 'Lepidoptera']"
175_20200808035154_38234,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
112_20200617003854_2617_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
191_20200823002908_20584,Opiliones,"['Animalia', 'Opiliones', 'Arachnida']"
246_20210821004057_7718,Gastropoda,"['Animalia', 'Gastropoda']"
296_20210820232338_21489,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
174_20200716033727_6683,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
174_20200724031729_9648,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
268_20210914214413_17140,Aphididae,"['Insecta', 'Animalia', 'Hemiptera', 'Aphididae']"
282_20210905234845_40259,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
213_20210822042930_22598,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200722171634_36212,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
273_20210909221318_1345_t,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
294_20210813014708_41558,Lepidoptera,"['Insecta', 'Animalia', 'Lepidoptera']"
192_20200805230156_2102_t,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
271_20210913234524_547,Tipulidae,"['Insecta', 'Animalia', 'Diptera', 'Tipulidae']"
170_20200809002932_41246,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
153_20200628191421_23234,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
126_20200801024108_18159,Staphylinidae,"['Coleoptera', 'Insecta', 'Animalia', 'Staphylinidae']"
196_20200808030025_17376,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
120_20200724231448_21445,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
126_20200810000545_5691_t,Insecta,"['Insecta', 'Animalia']"
146_20200616005917_40837,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200813025844_29373,Diptera,"['Insecta', 'Animalia', 'Diptera']"
170_20200801025103_1880,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
170_20200820003010_21398,Auchenorrhyncha indet.,"['Insecta', 'Animalia', 'Hemiptera', 'Auchenorrhyncha indet.']"
120_20200728232438_34057,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200822033703_16405,Diptera,"['Insecta', 'Animalia', 'Diptera']"
192_20200712222206_5552,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
196_20200814231016_10941,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200715002421_21110,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
157_20200716013319_33339,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
294_20210815024949_4984_t,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
150_20200716224234_27601,Cecidomyiidae,"['Insecta', 'Animalia', 'Diptera', 'Cecidomyiidae']"
169_20200625033919_20186,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200728234639_5405,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
126_20200809023105_9403,Triodia sylvina,"['Hepialidae', 'Insecta', 'Animalia', 'Triodia', 'Lepidoptera', 'Triodia sylvina']"
150_20200602234244_14091,Auchenorrhyncha indet.,"['Insecta', 'Animalia', 'Hemiptera', 'Auchenorrhyncha indet.']"
112_20200617003854_2786_t,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
192_20200724194326_17945,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
121_20200531001940_6750,Chironomidae,"['Insecta', 'Animalia', 'Diptera', 'Chironomidae']"
192_20200721171515_16060,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
153_20200604102304_34236,Caenidae,"['Caenidae', 'Ephemeroptera', 'Insecta', 'Animalia']"
207_20210804054909_19048,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
292_20210830055710_6645,Cicadellidae,"['Insecta', 'Cicadellidae', 'Animalia', 'Hemiptera']"
108_20200816030907_2002_t,Crambidae,"['Insecta', 'Animalia', 'Crambidae', 'Lepidoptera']"
